@relation 'data4-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A4-NUnknown-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A6-NUnknown-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Discretize-F-B5-M-1.0-Rfirst-last-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,10,11,5-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.Reorder-R1,2,4,3-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.Reorder-R1,2,4,3-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R3-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R3-precision6'

@attribute Global_Sales {'\'(-inf-0.045]\'','\'(0.045-0.115]\'','\'(0.115-0.255]\'','\'(0.255-0.615]\'','\'(0.615-inf)\''}
@attribute Platform {Wii,NES,GB,DS,X360,PS3,PS2,SNES,GBA,3DS,PS4,N64,PS,XB,PC,2600,PSP,XOne,GC,WiiU,GEN,DC,PSV,SAT,SCD,WS,NG,TG16,3DO,GG,PCFX}
@attribute Year {'\'(-inf-1984]\'','\'(1984-1988]\'','\'(1988-1992]\'','\'(1992-1996]\'','\'(1996-2000]\'','\'(2000-2004]\'','\'(2004-2008]\'','\'(2008-2012]\'','\'(2012-2016]\'','\'(2016-inf)\''}
@attribute Genre {Sports,Platform,Racing,Role-Playing,Puzzle,Misc,Shooter,Simulation,Action,Fighting,Adventure,Strategy}

@data
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',NES,'\'(1992-1996]\'',Action
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Action
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Racing
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Action
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Racing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Racing
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Simulation
'\'(0.615-inf)\'',GEN,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GEN,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Simulation
'\'(0.255-0.615]\'',GEN,'\'(1992-1996]\'',Racing
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.115-0.255]\'',SCD,'\'(1992-1996]\'',Strategy
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Platform
'\'(0.045-0.115]\'',GEN,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',GEN,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',SCD,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SCD,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SCD,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SCD,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Sports
'\'(-inf-0.045]\'',GEN,'\'(1992-1996]\'',Sports
'\'(-inf-0.045]\'',GEN,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Sports
'\'(-inf-0.045]\'',GEN,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Shooter
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Shooter
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GEN,'\'(1992-1996]\'',Platform
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Action
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Misc
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',GEN,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',GEN,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(-inf-0.045]\'',PC,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Adventure
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',NES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Action
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Action
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Shooter
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Adventure
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Racing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Adventure
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',GEN,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',3DO,'\'(1992-1996]\'',Puzzle
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Puzzle
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(0.255-0.615]\'',GB,'\'(1992-1996]\'',Puzzle
'\'(0.255-0.615]\'',GB,'\'(1992-1996]\'',Misc
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Misc
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Action
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Racing
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Platform
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Action
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Platform
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.615-inf)\'',PC,'\'(1992-1996]\'',Strategy
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Platform
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Racing
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Racing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Misc
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.615-inf)\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.615-inf)\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Puzzle
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Adventure
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',3DO,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Shooter
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Simulation
'\'(-inf-0.045]\'',PC,'\'(1992-1996]\'',Misc
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Action
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Action
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Sports
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Puzzle
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Puzzle
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Strategy
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Platform
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Racing
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(-inf-0.045]\'',NG,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',TG16,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Role-Playing
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Racing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Action
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Puzzle
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Fighting
'\'(0.615-inf)\'',PS,'\'(1992-1996]\'',Platform
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Racing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Action
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.615-inf)\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Action
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Platform
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Racing
'\'(0.255-0.615]\'',PS,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Strategy
'\'(0.255-0.615]\'',SAT,'\'(1992-1996]\'',Fighting
'\'(0.255-0.615]\'',SNES,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Simulation
'\'(0.115-0.255]\'',TG16,'\'(1992-1996]\'',Adventure
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Misc
'\'(0.115-0.255]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',NG,'\'(1992-1996]\'',Fighting
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Sports
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.115-0.255]\'',SAT,'\'(1992-1996]\'',Misc
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Action
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Shooter
'\'(0.115-0.255]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Platform
'\'(-inf-0.045]\'',SNES,'\'(1992-1996]\'',Role-Playing
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Sports
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Strategy
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Simulation
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',SAT,'\'(1992-1996]\'',Adventure
'\'(0.045-0.115]\'',SNES,'\'(1992-1996]\'',Puzzle
'\'(0.045-0.115]\'',PS,'\'(1992-1996]\'',Puzzle
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Simulation
'\'(-inf-0.045]\'',SAT,'\'(1992-1996]\'',Misc
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Adventure
'\'(-inf-0.045]\'',PS,'\'(1992-1996]\'',Fighting
'\'(-inf-0.045]\'',3DO,'\'(1992-1996]\'',Simulation
'\'(-inf-0.045]\'',NG,'\'(1992-1996]\'',Sports
'\'(0.615-inf)\'',GB,'\'(1992-1996]\'',Role-Playing
